[ 12-12-2012 @08:48:26 ] | DEBUG | (CityDbControl.java : 22) =>   =============INSERT NEW CITY DB OP==============
[ 15-12-2012 @23:59:04 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 15-12-2012 @23:59:06 ] | DEBUG | (CinemaDbControl.java : 99) =>   =============GET SPECIFIC CINEMA RECORD DB OP==============
[ 15-12-2012 @23:59:06 ] | DEBUG | (CinemaDbControl.java : 100) =>   ===========Currently in getCinemaRecord (DB) method===========
[ 15-12-2012 @23:59:06 ] | DEBUG | (CinemaDbControl.java : 129) =>   select with where clause statement execution success
[ 15-12-2012 @23:59:28 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 15-12-2012 @23:59:28 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 15-12-2012 @23:59:28 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 15-12-2012 @23:59:31 ] | DEBUG | (CinemaDbControl.java : 99) =>   =============GET SPECIFIC CINEMA RECORD DB OP==============
[ 15-12-2012 @23:59:31 ] | DEBUG | (CinemaDbControl.java : 100) =>   ===========Currently in getCinemaRecord (DB) method===========
[ 15-12-2012 @23:59:31 ] | DEBUG | (CinemaDbControl.java : 129) =>   select with where clause statement execution success
[ 16-12-2012 @00:02:49 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 16-12-2012 @00:02:49 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 16-12-2012 @00:02:49 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 16-12-2012 @00:02:51 ] | DEBUG | (CinemaDbControl.java : 99) =>   =============GET SPECIFIC CINEMA RECORD DB OP==============
[ 16-12-2012 @00:02:51 ] | DEBUG | (CinemaDbControl.java : 100) =>   ===========Currently in getCinemaRecord (DB) method===========
[ 16-12-2012 @00:02:51 ] | DEBUG | (CinemaDbControl.java : 129) =>   select with where clause statement execution success
[ 16-12-2012 @00:02:53 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 16-12-2012 @00:02:53 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 16-12-2012 @00:02:53 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 16-12-2012 @00:02:54 ] | DEBUG | (CinemaDbControl.java : 99) =>   =============GET SPECIFIC CINEMA RECORD DB OP==============
[ 16-12-2012 @00:02:54 ] | DEBUG | (CinemaDbControl.java : 100) =>   ===========Currently in getCinemaRecord (DB) method===========
[ 16-12-2012 @00:02:54 ] | DEBUG | (CinemaDbControl.java : 129) =>   select with where clause statement execution success
[ 16-12-2012 @00:03:10 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 16-12-2012 @00:03:10 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 16-12-2012 @00:03:10 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 16-12-2012 @00:03:38 ] | DEBUG | (CinemaDbControl.java : 99) =>   =============GET SPECIFIC CINEMA RECORD DB OP==============
[ 16-12-2012 @00:03:38 ] | DEBUG | (CinemaDbControl.java : 100) =>   ===========Currently in getCinemaRecord (DB) method===========
[ 16-12-2012 @00:03:38 ] | DEBUG | (CinemaDbControl.java : 129) =>   select with where clause statement execution success
[ 16-12-2012 @00:03:44 ] | DEBUG | (CinemaDbControl.java : 136) =>   =============SET SPECIFIC CINEMA RECORD DB OP==============
[ 16-12-2012 @00:03:44 ] | DEBUG | (CinemaDbControl.java : 137) =>   ===========Currently in setCinemaRecord (DB) method===========
[ 16-12-2012 @00:03:44 ] | DEBUG | (CinemaDbControl.java : 171) =>   update statement execution success, rows affected: 1
[ 16-12-2012 @00:03:44 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 16-12-2012 @00:03:44 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 16-12-2012 @00:03:44 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 16-12-2012 @00:03:48 ] | DEBUG | (CinemaDbControl.java : 99) =>   =============GET SPECIFIC CINEMA RECORD DB OP==============
[ 16-12-2012 @00:03:48 ] | DEBUG | (CinemaDbControl.java : 100) =>   ===========Currently in getCinemaRecord (DB) method===========
[ 16-12-2012 @00:03:48 ] | DEBUG | (CinemaDbControl.java : 129) =>   select with where clause statement execution success
[ 16-12-2012 @00:04:04 ] | DEBUG | (CinemaDbControl.java : 136) =>   =============SET SPECIFIC CINEMA RECORD DB OP==============
[ 16-12-2012 @00:04:04 ] | DEBUG | (CinemaDbControl.java : 137) =>   ===========Currently in setCinemaRecord (DB) method===========
[ 16-12-2012 @00:04:04 ] | DEBUG | (CinemaDbControl.java : 171) =>   update statement execution success, rows affected: 1
[ 16-12-2012 @00:04:05 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 16-12-2012 @00:04:05 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 16-12-2012 @00:04:05 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 16-12-2012 @00:04:10 ] | DEBUG | (CinemaDbControl.java : 99) =>   =============GET SPECIFIC CINEMA RECORD DB OP==============
[ 16-12-2012 @00:04:10 ] | DEBUG | (CinemaDbControl.java : 100) =>   ===========Currently in getCinemaRecord (DB) method===========
[ 16-12-2012 @00:04:10 ] | DEBUG | (CinemaDbControl.java : 129) =>   select with where clause statement execution success
[ 16-12-2012 @00:04:19 ] | DEBUG | (CinemaDbControl.java : 136) =>   =============SET SPECIFIC CINEMA RECORD DB OP==============
[ 16-12-2012 @00:04:19 ] | DEBUG | (CinemaDbControl.java : 137) =>   ===========Currently in setCinemaRecord (DB) method===========
[ 16-12-2012 @00:04:19 ] | DEBUG | (CinemaDbControl.java : 171) =>   update statement execution success, rows affected: 1
[ 16-12-2012 @00:04:19 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 16-12-2012 @00:04:19 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 16-12-2012 @00:04:19 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 16-12-2012 @00:04:21 ] | DEBUG | (CinemaDbControl.java : 99) =>   =============GET SPECIFIC CINEMA RECORD DB OP==============
[ 16-12-2012 @00:04:21 ] | DEBUG | (CinemaDbControl.java : 100) =>   ===========Currently in getCinemaRecord (DB) method===========
[ 16-12-2012 @00:04:21 ] | DEBUG | (CinemaDbControl.java : 129) =>   select with where clause statement execution success
[ 16-12-2012 @00:05:49 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 16-12-2012 @00:05:49 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 16-12-2012 @00:05:49 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 16-12-2012 @00:05:52 ] | DEBUG | (CinemaDbControl.java : 99) =>   =============GET SPECIFIC CINEMA RECORD DB OP==============
[ 16-12-2012 @00:05:52 ] | DEBUG | (CinemaDbControl.java : 100) =>   ===========Currently in getCinemaRecord (DB) method===========
[ 16-12-2012 @00:05:52 ] | DEBUG | (CinemaDbControl.java : 129) =>   select with where clause statement execution success
[ 16-12-2012 @00:05:56 ] | DEBUG | (CinemaDbControl.java : 136) =>   =============SET SPECIFIC CINEMA RECORD DB OP==============
[ 16-12-2012 @00:05:56 ] | DEBUG | (CinemaDbControl.java : 137) =>   ===========Currently in setCinemaRecord (DB) method===========
[ 16-12-2012 @00:05:56 ] | DEBUG | (CinemaDbControl.java : 171) =>   update statement execution success, rows affected: 1
[ 16-12-2012 @00:05:56 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 16-12-2012 @00:05:56 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 16-12-2012 @00:05:56 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 16-12-2012 @00:05:59 ] | DEBUG | (CinemaDbControl.java : 99) =>   =============GET SPECIFIC CINEMA RECORD DB OP==============
[ 16-12-2012 @00:05:59 ] | DEBUG | (CinemaDbControl.java : 100) =>   ===========Currently in getCinemaRecord (DB) method===========
[ 16-12-2012 @00:05:59 ] | DEBUG | (CinemaDbControl.java : 129) =>   select with where clause statement execution success
[ 16-12-2012 @00:06:03 ] | DEBUG | (CinemaDbControl.java : 136) =>   =============SET SPECIFIC CINEMA RECORD DB OP==============
[ 16-12-2012 @00:06:03 ] | DEBUG | (CinemaDbControl.java : 137) =>   ===========Currently in setCinemaRecord (DB) method===========
[ 16-12-2012 @00:06:03 ] | DEBUG | (CinemaDbControl.java : 171) =>   update statement execution success, rows affected: 1
[ 16-12-2012 @00:06:03 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 16-12-2012 @00:06:03 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 16-12-2012 @00:06:03 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 16-12-2012 @00:06:07 ] | DEBUG | (CinemaDbControl.java : 99) =>   =============GET SPECIFIC CINEMA RECORD DB OP==============
[ 16-12-2012 @00:06:07 ] | DEBUG | (CinemaDbControl.java : 100) =>   ===========Currently in getCinemaRecord (DB) method===========
[ 16-12-2012 @00:06:07 ] | DEBUG | (CinemaDbControl.java : 129) =>   select with where clause statement execution success
[ 16-12-2012 @00:06:11 ] | DEBUG | (CinemaDbControl.java : 136) =>   =============SET SPECIFIC CINEMA RECORD DB OP==============
[ 16-12-2012 @00:06:11 ] | DEBUG | (CinemaDbControl.java : 137) =>   ===========Currently in setCinemaRecord (DB) method===========
[ 16-12-2012 @00:06:11 ] | DEBUG | (CinemaDbControl.java : 171) =>   update statement execution success, rows affected: 1
[ 16-12-2012 @00:06:11 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 16-12-2012 @00:06:11 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 16-12-2012 @00:06:11 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 16-12-2012 @00:08:09 ] | DEBUG | (CinemaDbControl.java : 99) =>   =============GET SPECIFIC CINEMA RECORD DB OP==============
[ 16-12-2012 @00:08:09 ] | DEBUG | (CinemaDbControl.java : 100) =>   ===========Currently in getCinemaRecord (DB) method===========
[ 16-12-2012 @00:08:09 ] | DEBUG | (CinemaDbControl.java : 129) =>   select with where clause statement execution success
[ 16-12-2012 @00:09:46 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 16-12-2012 @00:09:46 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 16-12-2012 @00:09:46 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 16-12-2012 @00:09:48 ] | DEBUG | (CinemaDbControl.java : 99) =>   =============GET SPECIFIC CINEMA RECORD DB OP==============
[ 16-12-2012 @00:09:48 ] | DEBUG | (CinemaDbControl.java : 100) =>   ===========Currently in getCinemaRecord (DB) method===========
[ 16-12-2012 @00:09:48 ] | DEBUG | (CinemaDbControl.java : 129) =>   select with where clause statement execution success
[ 16-12-2012 @00:12:12 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 16-12-2012 @00:12:12 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 16-12-2012 @00:12:12 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 16-12-2012 @00:12:14 ] | DEBUG | (CinemaDbControl.java : 99) =>   =============GET SPECIFIC CINEMA RECORD DB OP==============
[ 16-12-2012 @00:12:14 ] | DEBUG | (CinemaDbControl.java : 100) =>   ===========Currently in getCinemaRecord (DB) method===========
[ 16-12-2012 @00:12:14 ] | DEBUG | (CinemaDbControl.java : 129) =>   select with where clause statement execution success
[ 16-12-2012 @00:12:39 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 16-12-2012 @00:12:39 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 16-12-2012 @00:12:39 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 16-12-2012 @00:12:41 ] | DEBUG | (CinemaDbControl.java : 99) =>   =============GET SPECIFIC CINEMA RECORD DB OP==============
[ 16-12-2012 @00:12:41 ] | DEBUG | (CinemaDbControl.java : 100) =>   ===========Currently in getCinemaRecord (DB) method===========
[ 16-12-2012 @00:12:41 ] | DEBUG | (CinemaDbControl.java : 129) =>   select with where clause statement execution success
[ 16-12-2012 @00:13:31 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 16-12-2012 @00:13:31 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 16-12-2012 @00:13:31 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 16-12-2012 @00:14:32 ] | DEBUG | (CinemaDbControl.java : 99) =>   =============GET SPECIFIC CINEMA RECORD DB OP==============
[ 16-12-2012 @00:14:32 ] | DEBUG | (CinemaDbControl.java : 100) =>   ===========Currently in getCinemaRecord (DB) method===========
[ 16-12-2012 @00:14:32 ] | DEBUG | (CinemaDbControl.java : 129) =>   select with where clause statement execution success
[ 16-12-2012 @00:14:55 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 16-12-2012 @00:14:55 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 16-12-2012 @00:14:55 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 16-12-2012 @00:14:56 ] | DEBUG | (CinemaDbControl.java : 99) =>   =============GET SPECIFIC CINEMA RECORD DB OP==============
[ 16-12-2012 @00:14:56 ] | DEBUG | (CinemaDbControl.java : 100) =>   ===========Currently in getCinemaRecord (DB) method===========
[ 16-12-2012 @00:14:56 ] | DEBUG | (CinemaDbControl.java : 129) =>   select with where clause statement execution success
[ 16-12-2012 @00:16:50 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 16-12-2012 @00:16:50 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 16-12-2012 @00:16:50 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 16-12-2012 @00:16:52 ] | DEBUG | (CinemaDbControl.java : 99) =>   =============GET SPECIFIC CINEMA RECORD DB OP==============
[ 16-12-2012 @00:16:52 ] | DEBUG | (CinemaDbControl.java : 100) =>   ===========Currently in getCinemaRecord (DB) method===========
[ 16-12-2012 @00:16:52 ] | DEBUG | (CinemaDbControl.java : 129) =>   select with where clause statement execution success
[ 16-12-2012 @00:16:57 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 16-12-2012 @00:16:57 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 16-12-2012 @00:16:57 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 16-12-2012 @00:16:59 ] | DEBUG | (CinemaDbControl.java : 99) =>   =============GET SPECIFIC CINEMA RECORD DB OP==============
[ 16-12-2012 @00:16:59 ] | DEBUG | (CinemaDbControl.java : 100) =>   ===========Currently in getCinemaRecord (DB) method===========
[ 16-12-2012 @00:16:59 ] | DEBUG | (CinemaDbControl.java : 129) =>   select with where clause statement execution success
[ 16-12-2012 @00:17:02 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 16-12-2012 @00:17:02 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 16-12-2012 @00:17:02 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 16-12-2012 @00:19:50 ] | DEBUG | (CinemaDbControl.java : 99) =>   =============GET SPECIFIC CINEMA RECORD DB OP==============
[ 16-12-2012 @00:19:50 ] | DEBUG | (CinemaDbControl.java : 100) =>   ===========Currently in getCinemaRecord (DB) method===========
[ 16-12-2012 @00:19:50 ] | DEBUG | (CinemaDbControl.java : 129) =>   select with where clause statement execution success
[ 16-12-2012 @00:22:33 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 16-12-2012 @00:22:33 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 16-12-2012 @00:22:33 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 16-12-2012 @00:22:35 ] | DEBUG | (CinemaDbControl.java : 99) =>   =============GET SPECIFIC CINEMA RECORD DB OP==============
[ 16-12-2012 @00:22:35 ] | DEBUG | (CinemaDbControl.java : 100) =>   ===========Currently in getCinemaRecord (DB) method===========
[ 16-12-2012 @00:22:35 ] | DEBUG | (CinemaDbControl.java : 129) =>   select with where clause statement execution success
[ 16-12-2012 @00:23:25 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 16-12-2012 @00:23:25 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 16-12-2012 @00:23:25 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 16-12-2012 @04:00:46 ] | DEBUG | (CinemaDbControl.java : 99) =>   =============GET SPECIFIC CINEMA RECORD DB OP==============
[ 16-12-2012 @04:00:46 ] | DEBUG | (CinemaDbControl.java : 100) =>   ===========Currently in getCinemaRecord (DB) method===========
[ 16-12-2012 @04:00:46 ] | DEBUG | (CinemaDbControl.java : 129) =>   select with where clause statement execution success
[ 16-12-2012 @05:12:09 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
